Time,x, y
2023-10-08 07:15:00,,41.15367846153846
2023-10-08 07:16:00,,42.30750692307693
2023-10-08 07:17:00,,43.46133538461539
2023-10-08 07:18:00,,44.61516384615385
2023-10-08 07:19:00,,45.76899230769231
2023-10-08 07:20:00,,46.922820769230775
2023-10-08 07:21:00,,48.076649230769235
2023-10-08 07:22:00,,49.230477692307694
2023-10-08 07:23:00,,50.384306153846154
2023-10-08 07:24:00,,51.53813461538462
2023-10-08 07:25:00,,52.69196307692308
2023-10-08 07:26:00,,53.84579153846154
2023-10-08 07:27:00,,54.99962000000001
2023-10-08 07:28:00,,56.15344846153847
2023-10-08 07:29:00,,57.30727692307693
2023-10-08 07:30:00,,58.461105384615394
2023-10-08 07:31:00,,59.61493384615385
2023-10-08 07:32:00,,60.76876230769231
2023-10-08 07:33:00,,61.92259076923078
2023-10-08 07:34:00,,63.07641923076923
2023-10-08 07:35:00,,64.2302476923077
2023-10-08 07:36:00,,65.38407615384617
2023-10-08 07:37:00,,66.53790461538462
2023-10-08 07:38:00,,67.69173307692309
2023-10-08 07:39:00,,68.84556153846154
2023-10-08 07:40:00,2023-10-08 07:40:55,69.99939
2023-10-08 07:41:00,,90.76862153846155
2023-10-08 07:42:00,,111.53785307692308
2023-10-08 07:43:00,,132.3070846153846
2023-10-08 07:44:00,,153.07631615384616
2023-10-08 07:45:00,,173.8455476923077
2023-10-08 07:46:00,,194.61477923076922
2023-10-08 07:47:00,,215.38401076923077
2023-10-08 07:48:00,,236.1532423076923
2023-10-08 07:49:00,,256.9224738461538
2023-10-08 07:50:00,,277.6917053846154
2023-10-08 07:51:00,,298.46093692307693
2023-10-08 07:52:00,,319.2301684615384
2023-10-08 07:53:00,2023-10-08 07:53:21,339.9994
2023-10-08 07:54:00,,361.24936249999996
2023-10-08 07:55:00,,382.499325
2023-10-08 07:56:00,,403.7492875
2023-10-08 07:57:00,,424.99925
2023-10-08 07:58:00,,446.2492125
2023-10-08 07:59:00,,467.49917500000004
2023-10-08 08:00:00,,488.7491375
2023-10-08 08:01:00,,509.9991
2023-10-08 08:02:00,,531.2490625
2023-10-08 08:03:00,,552.4990250000001
2023-10-08 08:04:00,,573.7489875000001
2023-10-08 08:05:00,2023-10-08 08:05:48,594.99895
2023-10-08 08:06:00,,622.499105
2023-10-08 08:07:00,,649.99926
2023-10-08 08:08:00,,677.499415
2023-10-08 08:09:00,,704.99957
2023-10-08 08:10:00,,732.499725
2023-10-08 08:11:00,2023-10-08 08:11:20,759.99988
2023-10-08 08:12:00,,787.8568928571428
2023-10-08 08:13:00,,815.7139057142857
2023-10-08 08:14:00,,843.5709185714286
2023-10-08 08:15:00,,871.4279314285714
2023-10-08 08:16:00,,899.2849442857142
2023-10-08 08:17:00,,927.1419571428571
2023-10-08 08:18:00,2023-10-08 08:18:14,954.99897
2023-10-08 08:19:00,,1017.998972
2023-10-08 08:20:00,,1080.998974
2023-10-08 08:21:00,,1143.998976
2023-10-08 08:22:00,,1206.998978
2023-10-08 08:23:00,2023-10-08 08:23:46,1269.99898
2023-10-08 08:24:00,,1352.49944
2023-10-08 08:25:00,2023-10-08 08:25:09,1434.9999
2023-10-08 08:26:00,,1444.9998393333333
2023-10-08 08:27:00,,1454.9997786666668
2023-10-08 08:28:00,,1464.999718
2023-10-08 08:29:00,,1474.9996573333333
2023-10-08 08:30:00,,1484.9995966666668
2023-10-08 08:31:00,,1494.999536
2023-10-08 08:32:00,,1504.9994753333333
2023-10-08 08:33:00,,1514.9994146666668
2023-10-08 08:34:00,,1524.999354
2023-10-08 08:35:00,,1534.9992933333333
2023-10-08 08:36:00,,1544.9992326666668
2023-10-08 08:37:00,,1554.999172
2023-10-08 08:38:00,,1564.9991113333333
2023-10-08 08:39:00,,1574.9990506666668
2023-10-08 08:40:00,2023-10-08 08:40:22,1584.99899
2023-10-08 08:41:00,,1652.4989925
2023-10-08 08:42:00,,1719.998995
2023-10-08 08:43:00,,1787.4989975
2023-10-08 08:44:00,2023-10-08 08:44:30,1854.999
2023-10-08 08:45:00,,1890.6240587500001
2023-10-08 08:46:00,,1926.2491175
2023-10-08 08:47:00,,1961.8741762500001
2023-10-08 08:48:00,,1997.4992350000002
2023-10-08 08:49:00,,2033.12429375
2023-10-08 08:50:00,,2068.7493525
2023-10-08 08:51:00,,2104.3744112500003
2023-10-08 08:52:00,2023-10-08 08:52:48,2139.99947
2023-10-08 08:53:00,,2169.999405714286
2023-10-08 08:54:00,,2199.999341428572
2023-10-08 08:55:00,,2229.9992771428574
2023-10-08 08:56:00,,2259.999212857143
2023-10-08 08:57:00,,2289.9991485714286
2023-10-08 08:58:00,,2319.9990842857146
2023-10-08 08:59:00,2023-10-08 08:59:43,2349.99902
2023-10-08 09:00:00,,2345.49902
2023-10-08 09:01:00,,2340.99902
2023-10-08 09:02:00,,2336.49902
2023-10-08 09:03:00,,2331.99902
2023-10-08 09:04:00,,2327.49902
2023-10-08 09:05:00,,2322.99902
2023-10-08 09:06:00,,2318.49902
2023-10-08 09:07:00,,2313.99902
2023-10-08 09:08:00,,2309.49902
2023-10-08 09:09:00,,2304.99902
2023-10-08 09:10:00,,2300.49902
2023-10-08 09:11:00,,2295.99902
2023-10-08 09:12:00,,2291.49902
2023-10-08 09:13:00,,2286.99902
2023-10-08 09:14:00,,2282.49902
2023-10-08 09:15:00,,2277.99902
2023-10-08 09:16:00,,2273.49902
2023-10-08 09:17:00,,2268.99902
2023-10-08 09:18:00,,2264.49902
2023-10-08 09:19:00,2023-10-08 09:19:04,2259.99902
2023-10-08 09:20:00,,2277.726334545455
2023-10-08 09:21:00,,2295.453649090909
2023-10-08 09:22:00,,2313.1809636363637
2023-10-08 09:23:00,,2330.9082781818183
2023-10-08 09:24:00,,2348.635592727273
2023-10-08 09:25:00,,2366.362907272727
2023-10-08 09:26:00,,2384.090221818182
2023-10-08 09:27:00,,2401.8175363636365
2023-10-08 09:28:00,,2419.544850909091
2023-10-08 09:29:00,,2437.2721654545453
2023-10-08 09:30:00,2023-10-08 09:30:08,2454.99948
2023-10-08 09:31:00,,2481.6661988888886
2023-10-08 09:32:00,,2508.3329177777778
2023-10-08 09:33:00,,2534.9996366666664
2023-10-08 09:34:00,,2561.6663555555556
2023-10-08 09:35:00,,2588.3330744444443
2023-10-08 09:36:00,,2614.9997933333334
2023-10-08 09:37:00,,2641.666512222222
2023-10-08 09:38:00,,2668.333231111111
2023-10-08 09:39:00,2023-10-08 09:39:48,2694.99995
2023-10-08 09:40:00,,2706.6665155555556
2023-10-08 09:41:00,,2718.333081111111
2023-10-08 09:42:00,,2729.9996466666666
2023-10-08 09:43:00,,2741.6662122222224
2023-10-08 09:44:00,,2753.3327777777777
2023-10-08 09:45:00,,2764.9993433333334
2023-10-08 09:46:00,,2776.665908888889
2023-10-08 09:47:00,,2788.3324744444444
2023-10-08 09:48:00,2023-10-08 09:48:06,2799.99904
2023-10-08 09:49:00,,2816.87404
2023-10-08 09:50:00,,2833.74904
2023-10-08 09:51:00,,2850.62404
2023-10-08 09:52:00,,2867.49904
2023-10-08 09:53:00,,2884.37404
2023-10-08 09:54:00,,2901.24904
2023-10-08 09:55:00,,2918.12404
2023-10-08 09:56:00,2023-10-08 09:56:24,2934.99904
2023-10-08 09:57:00,,2961.24915625
2023-10-08 09:58:00,,2987.4992725
2023-10-08 09:59:00,,3013.74938875
2023-10-08 10:00:00,,3039.9995049999998
2023-10-08 10:01:00,,3066.24962125
2023-10-08 10:02:00,,3092.4997375
2023-10-08 10:03:00,,3118.74985375
2023-10-08 10:04:00,2023-10-08 10:04:42,3144.99997
2023-10-08 10:05:00,,3179.499925
2023-10-08 10:06:00,,3213.99988
2023-10-08 10:07:00,,3248.4998349999996
2023-10-08 10:08:00,,3282.99979
2023-10-08 10:09:00,,3317.499745
2023-10-08 10:10:00,,3351.9997
2023-10-08 10:11:00,,3386.4996549999996
2023-10-08 10:12:00,,3420.99961
2023-10-08 10:13:00,,3455.499565
2023-10-08 10:14:00,2023-10-08 10:14:22,3489.99952
2023-10-08 10:15:00,,3433.7495175
2023-10-08 10:16:00,,3377.499515
2023-10-08 10:17:00,,3321.2495125
2023-10-08 10:18:00,2023-10-08 10:18:31,3264.99951
2023-10-08 10:19:00,,3292.272197272727
2023-10-08 10:20:00,,3319.544884545455
2023-10-08 10:21:00,,3346.817571818182
2023-10-08 10:22:00,,3374.090259090909
2023-10-08 10:23:00,,3401.362946363636
2023-10-08 10:24:00,,3428.6356336363638
2023-10-08 10:25:00,,3455.908320909091
2023-10-08 10:26:00,,3483.181008181818
2023-10-08 10:27:00,,3510.453695454545
2023-10-08 10:28:00,,3537.7263827272727
2023-10-08 10:29:00,2023-10-08 10:29:35,3564.99907
2023-10-08 10:30:00,,3566.9991306666666
2023-10-08 10:31:00,,3568.9991913333333
2023-10-08 10:32:00,,3570.999252
2023-10-08 10:33:00,,3572.9993126666664
2023-10-08 10:34:00,,3574.999373333333
2023-10-08 10:35:00,,3576.999434
2023-10-08 10:36:00,,3578.9994946666666
2023-10-08 10:37:00,,3580.9995553333333
2023-10-08 10:38:00,,3582.999616
2023-10-08 10:39:00,,3584.999676666667
2023-10-08 10:40:00,,3586.9997373333335
2023-10-08 10:41:00,,3588.999798
2023-10-08 10:42:00,,3590.9998586666666
2023-10-08 10:43:00,,3592.9999193333333
2023-10-08 10:44:00,2023-10-08 10:44:47,3594.99998
2023-10-08 10:45:00,,3602.499935
2023-10-08 10:46:00,,3609.99989
2023-10-08 10:47:00,,3617.4998450000003
2023-10-08 10:48:00,,3624.9998
2023-10-08 10:49:00,,3632.499755
2023-10-08 10:50:00,,3639.99971
2023-10-08 10:51:00,,3647.4996650000003
2023-10-08 10:52:00,,3654.99962
2023-10-08 10:53:00,,3662.499575
2023-10-08 10:54:00,2023-10-08 10:54:28,3669.99953
2023-10-08 10:55:00,,3677.499562857143
2023-10-08 10:56:00,,3684.9995957142855
2023-10-08 10:57:00,,3692.4996285714287
2023-10-08 10:58:00,,3699.9996614285715
2023-10-08 10:59:00,,3707.499694285714
2023-10-08 11:00:00,,3714.999727142857
2023-10-08 11:01:00,,3722.4997599999997
2023-10-08 11:02:00,,3729.999792857143
2023-10-08 11:03:00,,3737.4998257142856
2023-10-08 11:04:00,,3744.9998585714284
2023-10-08 11:05:00,,3752.499891428571
2023-10-08 11:06:00,,3759.9999242857143
2023-10-08 11:07:00,,3767.499957142857
2023-10-08 11:08:00,2023-10-08 11:08:17,3774.99999
2023-10-08 11:09:00,,3735.62498875
2023-10-08 11:10:00,,3696.2499875
2023-10-08 11:11:00,,3656.87498625
2023-10-08 11:12:00,,3617.499985
2023-10-08 11:13:00,,3578.12498375
2023-10-08 11:14:00,,3538.7499825
2023-10-08 11:15:00,,3499.37498125
2023-10-08 11:16:00,2023-10-08 11:16:35,3459.99998
2023-10-08 11:17:00,,3414.9999783333333
2023-10-08 11:18:00,,3369.9999766666665
2023-10-08 11:19:00,,3324.9999749999997
2023-10-08 11:20:00,,3279.9999733333334
2023-10-08 11:21:00,,3234.9999716666666
2023-10-08 11:22:00,2023-10-08 11:22:07,3189.99997
2023-10-08 11:23:00,,3093.571394285714
2023-10-08 11:24:00,,2997.1428185714285
2023-10-08 11:25:00,,2900.714242857143
2023-10-08 11:26:00,,2804.285667142857
2023-10-08 11:27:00,,2707.8570914285715
2023-10-08 11:28:00,,2611.428515714286
2023-10-08 11:29:00,2023-10-08 11:29:01,2514.99994
2023-10-08 11:30:00,,2353.74982
2023-10-08 11:31:00,,2192.4997000000003
2023-10-08 11:32:00,,2031.2495800000002
2023-10-08 11:33:00,2023-10-08 11:33:10,1869.99946
2023-10-08 11:34:00,,1866.24943125
2023-10-08 11:35:00,,1862.4994025
2023-10-08 11:36:00,,1858.74937375
2023-10-08 11:37:00,,1854.999345
2023-10-08 11:38:00,,1851.24931625
2023-10-08 11:39:00,,1847.4992875
2023-10-08 11:40:00,,1843.74925875
2023-10-08 11:41:00,,1839.99923
2023-10-08 11:42:00,,1836.24920125
2023-10-08 11:43:00,,1832.4991725
2023-10-08 11:44:00,,1828.74914375
2023-10-08 11:45:00,,1824.999115
2023-10-08 11:46:00,,1821.2490862500001
2023-10-08 11:47:00,,1817.4990575
2023-10-08 11:48:00,,1813.74902875
2023-10-08 11:49:00,2023-10-08 11:49:46,1809.999
2023-10-08 11:50:00,,1854.9990025
2023-10-08 11:51:00,,1899.9990050000001
2023-10-08 11:52:00,,1944.9990075
2023-10-08 11:53:00,2023-10-08 11:53:55,1989.99901
2023-10-08 11:54:00,,2094.9990133333336
2023-10-08 11:55:00,,2199.9990166666666
2023-10-08 11:56:00,2023-10-08 11:56:40,2304.99902
2023-10-08 11:57:00,,2409.9994800000004
2023-10-08 11:58:00,2023-10-08 11:58:03,2514.99994
2023-10-08 11:59:00,,2569.9997900000003
2023-10-08 12:00:00,,2624.99964
2023-10-08 12:01:00,,2679.99949
2023-10-08 12:02:00,,2734.9993400000003
2023-10-08 12:03:00,,2789.99919
2023-10-08 12:04:00,2023-10-08 12:04:58,2844.99904
2023-10-08 12:05:00,,2964.999275
2023-10-08 12:06:00,2023-10-08 12:06:21,3084.99951
2023-10-08 12:07:00,,3148.7493975
2023-10-08 12:08:00,,3212.499285
2023-10-08 12:09:00,,3276.2491725
2023-10-08 12:10:00,2023-10-08 12:10:30,3339.99906
2023-10-08 12:11:00,,3459.9992925
2023-10-08 12:12:00,,3579.999525
2023-10-08 12:13:00,,3699.9997574999998
2023-10-08 12:14:00,2023-10-08 12:14:39,3819.99999
2023-10-08 12:15:00,,4104.999775
2023-10-08 12:16:00,2023-10-08 12:16:02,4389.99956
2023-10-08 12:17:00,,4487.49979
2023-10-08 12:18:00,2023-10-08 12:18:48,4585.00002
2023-10-08 12:19:00,,4596.666585555556
2023-10-08 12:20:00,,4608.333151111111
2023-10-08 12:21:00,,4619.999716666667
2023-10-08 12:22:00,,4631.666282222222
2023-10-08 12:23:00,,4643.332847777778
2023-10-08 12:24:00,,4654.999413333333
2023-10-08 12:25:00,,4666.665978888889
2023-10-08 12:26:00,,4678.3325444444445
2023-10-08 12:27:00,2023-10-08 12:27:05,4689.99911
2023-10-08 12:28:00,,4695.453697272727
2023-10-08 12:29:00,,4700.908284545454
2023-10-08 12:30:00,,4706.362871818182
2023-10-08 12:31:00,,4711.817459090909
2023-10-08 12:32:00,,4717.272046363636
2023-10-08 12:33:00,,4722.726633636364
2023-10-08 12:34:00,,4728.18122090909
2023-10-08 12:35:00,,4733.635808181818
2023-10-08 12:36:00,,4739.090395454546
2023-10-08 12:37:00,,4744.544982727272
2023-10-08 12:38:00,2023-10-08 12:38:09,4749.99957
2023-10-08 12:39:00,,4877.499345
2023-10-08 12:40:00,2023-10-08 12:40:55,5004.99912
2023-10-08 12:41:00,,5133.999218
2023-10-08 12:42:00,,5262.999316
2023-10-08 12:43:00,,5391.999414
2023-10-08 12:44:00,,5520.999512
2023-10-08 12:45:00,2023-10-08 12:45:04,5649.99961
2023-10-08 12:46:00,2023-10-08 12:46:27,5829.99961
2023-10-08 12:47:00,,5934.999613333333
2023-10-08 12:48:00,,6039.999616666666
2023-10-08 12:49:00,2023-10-08 12:49:12,6144.99962
2023-10-08 12:50:00,,6253.74951
2023-10-08 12:51:00,,6362.4994
2023-10-08 12:52:00,,6471.24929
2023-10-08 12:53:00,2023-10-08 12:53:21,6579.99918
2023-10-08 12:54:00,,6718.7492999999995
2023-10-08 12:55:00,,6857.49942
2023-10-08 12:56:00,,6996.249540000001
2023-10-08 12:57:00,2023-10-08 12:57:30,7134.99966
2023-10-08 12:58:00,2023-10-08 12:58:53,7809.99969
2023-10-08 12:59:00,,7869.99946
2023-10-08 13:00:00,2023-10-08 13:00:16,7929.99923
2023-10-08 13:01:00,,7910.262435789474
2023-10-08 13:02:00,,7890.525641578948
2023-10-08 13:03:00,,7870.788847368422
2023-10-08 13:04:00,,7851.052053157895
2023-10-08 13:05:00,,7831.315258947368
2023-10-08 13:06:00,,7811.578464736843
2023-10-08 13:07:00,,7791.841670526316
2023-10-08 13:08:00,,7772.10487631579
2023-10-08 13:09:00,,7752.368082105263
2023-10-08 13:10:00,,7732.631287894737
2023-10-08 13:11:00,,7712.894493684211
2023-10-08 13:12:00,,7693.157699473684
2023-10-08 13:13:00,,7673.420905263158
2023-10-08 13:14:00,,7653.684111052632
2023-10-08 13:15:00,,7633.9473168421055
2023-10-08 13:16:00,,7614.210522631579
2023-10-08 13:17:00,,7594.473728421052
2023-10-08 13:18:00,,7574.736934210527
2023-10-08 13:19:00,2023-10-08 13:19:37,7555.00014
2023-10-08 13:20:00,,7877.49969
2023-10-08 13:21:00,2023-10-08 13:21:00,8199.99924
2023-10-08 13:22:00,2023-10-08 13:22:23,7915.00015
2023-10-08 13:23:00,2023-10-08 13:23:46,8034.9997
2023-10-08 13:24:00,,7742.499685000001
2023-10-08 13:25:00,2023-10-08 13:25:09,7449.99967
2023-10-08 13:26:00,,7052.499885
2023-10-08 13:27:00,2023-10-08 13:27:55,6655.0001
2023-10-08 13:28:00,,6535.000096666667
2023-10-08 13:29:00,,6415.000093333333
2023-10-08 13:30:00,2023-10-08 13:30:41,6295.00009
2023-10-08 13:31:00,,6115.00008
2023-10-08 13:32:00,2023-10-08 13:32:04,5935.00007
2023-10-08 13:33:00,2023-10-08 13:33:27,6489.99918
2023-10-08 13:34:00,2023-10-08 13:34:50,4945.00004
2023-10-08 13:35:00,,4547.499565
2023-10-08 13:36:00,2023-10-08 13:36:13,4149.99909
2023-10-08 13:37:00,2023-10-08 13:37:36,3594.99998
2023-10-08 13:38:00,,3719.99968
2023-10-08 13:39:00,,3844.99938
2023-10-08 13:40:00,2023-10-08 13:40:22,3969.99908
2023-10-08 13:41:00,,3770.7133585714287
2023-10-08 13:42:00,,3571.4276371428573
2023-10-08 13:43:00,,3372.1419157142855
2023-10-08 13:44:00,,3172.856194285714
2023-10-08 13:45:00,,2973.5704728571427
2023-10-08 13:46:00,,2774.2847514285713
2023-10-08 13:47:00,2023-10-08 13:47:16,2574.99903
2023-10-08 13:48:00,,2565.9990293333335
2023-10-08 13:49:00,,2556.9990286666666
2023-10-08 13:50:00,,2547.999028
2023-10-08 13:51:00,,2538.9990273333333
2023-10-08 13:52:00,,2529.999026666667
2023-10-08 13:53:00,,2520.999026
2023-10-08 13:54:00,,2511.9990253333335
2023-10-08 13:55:00,,2502.9990246666666
2023-10-08 13:56:00,,2493.999024
2023-10-08 13:57:00,,2484.9990233333333
2023-10-08 13:58:00,,2475.999022666667
2023-10-08 13:59:00,,2466.999022
2023-10-08 14:00:00,,2457.9990213333335
2023-10-08 14:01:00,,2448.999020666667
2023-10-08 14:02:00,2023-10-08 14:02:29,2439.99902
2023-10-08 14:03:00,,2391.2492475
2023-10-08 14:04:00,,2342.499475
2023-10-08 14:05:00,,2293.7497025000002
2023-10-08 14:06:00,2023-10-08 14:06:38,2244.99993
2023-10-08 14:07:00,,2154.99993
2023-10-08 14:08:00,2023-10-08 14:08:01,2064.99993
2023-10-08 14:09:00,2023-10-08 14:09:24,1734.99946
2023-10-08 14:10:00,,1779.99946
2023-10-08 14:11:00,,1824.99946
2023-10-08 14:12:00,2023-10-08 14:12:09,1869.99946
2023-10-08 14:13:00,,1787.4993425
2023-10-08 14:14:00,,1704.999225
2023-10-08 14:15:00,,1622.4991075
2023-10-08 14:16:00,2023-10-08 14:16:18,1539.99899
2023-10-08 14:17:00,,1457.499215
2023-10-08 14:18:00,,1374.99944
2023-10-08 14:19:00,,1292.499665
2023-10-08 14:20:00,2023-10-08 14:20:27,1209.99989
2023-10-08 14:21:00,,1158.999706
2023-10-08 14:22:00,,1107.999522
2023-10-08 14:23:00,,1056.999338
2023-10-08 14:24:00,,1005.999154
2023-10-08 14:25:00,2023-10-08 14:25:59,954.99897
2023-10-08 14:26:00,,857.499425
2023-10-08 14:27:00,2023-10-08 14:27:22,759.99988
2023-10-08 14:28:00,,754.374879375
2023-10-08 14:29:00,,748.74987875
2023-10-08 14:30:00,,743.124878125
2023-10-08 14:31:00,,737.4998774999999
2023-10-08 14:32:00,,731.8748768749999
2023-10-08 14:33:00,,726.2498762499999
2023-10-08 14:34:00,,720.624875625
2023-10-08 14:35:00,,714.999875
2023-10-08 14:36:00,,709.374874375
2023-10-08 14:37:00,,703.74987375
2023-10-08 14:38:00,,698.124873125
2023-10-08 14:39:00,,692.4998725
2023-10-08 14:40:00,,686.8748718749999
2023-10-08 14:41:00,,681.24987125
2023-10-08 14:42:00,,675.624870625
2023-10-08 14:43:00,2023-10-08 14:43:57,669.99987
2023-10-08 14:44:00,,844.9997266666667
2023-10-08 14:45:00,,1019.9995833333334
2023-10-08 14:46:00,2023-10-08 14:46:43,1194.99944
2023-10-08 14:47:00,,1307.49944
2023-10-08 14:48:00,2023-10-08 14:48:06,1419.99944
2023-10-08 14:49:00,2023-10-08 14:49:29,879.99942
2023-10-08 14:50:00,2023-10-08 14:50:52,1719.999
2023-10-08 14:51:00,,1902.999098
2023-10-08 14:52:00,,2085.999196
2023-10-08 14:53:00,,2268.999294
2023-10-08 14:54:00,,2451.999392
2023-10-08 14:55:00,2023-10-08 14:55:01,2634.99949
2023-10-08 14:56:00,2023-10-08 14:56:24,1119.99989
2023-10-08 14:57:00,2023-10-08 14:57:47,5319.99913
2023-10-08 14:58:00,,5162.499125
2023-10-08 14:59:00,2023-10-08 14:59:10,5004.99912
2023-10-08 15:00:00,2023-10-08 15:00:33,2994.9995
2023-10-08 15:01:00,2023-10-08 15:01:56,6129.99917
2023-10-08 15:02:00,,4809.999345
2023-10-08 15:03:00,2023-10-08 15:03:19,3489.99952
2023-10-08 15:04:00,2023-10-08 15:04:42,5964.99962
2023-10-08 15:05:00,,6257.49963
2023-10-08 15:06:00,2023-10-08 15:06:04,6549.99964
2023-10-08 15:07:00,2023-10-08 15:07:27,7015.00012
2023-10-08 15:08:00,2023-10-08 15:08:50,5679.99915
2023-10-08 15:09:00,,6002.49939
2023-10-08 15:10:00,2023-10-08 15:10:13,6324.99963
2023-10-08 15:11:00,,6408.332915555556
2023-10-08 15:12:00,,6491.666201111111
2023-10-08 15:13:00,,6574.999486666667
2023-10-08 15:14:00,,6658.332772222222
2023-10-08 15:15:00,,6741.666057777778
2023-10-08 15:16:00,,6824.999343333334
2023-10-08 15:17:00,,6908.332628888889
2023-10-08 15:18:00,,6991.665914444445
2023-10-08 15:19:00,2023-10-08 15:19:54,7074.9992
2023-10-08 15:20:00,,7071.784914285715
2023-10-08 15:21:00,,7068.570628571429
2023-10-08 15:22:00,,7065.356342857143
2023-10-08 15:23:00,,7062.142057142857
2023-10-08 15:24:00,,7058.927771428572
2023-10-08 15:25:00,,7055.7134857142855
2023-10-08 15:26:00,,7052.4992
2023-10-08 15:27:00,,7049.284914285715
2023-10-08 15:28:00,,7046.070628571429
2023-10-08 15:29:00,,7042.856342857143
2023-10-08 15:30:00,,7039.642057142857
2023-10-08 15:31:00,,7036.427771428572
2023-10-08 15:32:00,,7033.2134857142855
2023-10-08 15:33:00,2023-10-08 15:33:43,7029.9992
2023-10-08 15:34:00,,7157.499665
2023-10-08 15:35:00,2023-10-08 15:35:06,7285.00013
2023-10-08 15:36:00,2023-10-08 15:36:29,7989.99969
2023-10-08 15:37:00,2023-10-08 15:37:52,7614.99922
2023-10-08 15:38:00,,7734.999454999999
2023-10-08 15:39:00,2023-10-08 15:39:15,7854.99969
2023-10-08 15:40:00,2023-10-08 15:40:38,8725.00018
2023-10-08 15:41:00,,8552.499715
2023-10-08 15:42:00,2023-10-08 15:42:01,8379.99925
2023-10-08 15:43:00,2023-10-08 15:43:24,9564.99975
2023-10-08 15:44:00,2023-10-08 15:44:47,9040.00019
2023-10-08 15:45:00,,9165.00012
2023-10-08 15:46:00,,9290.00005
2023-10-08 15:47:00,2023-10-08 15:47:33,9414.99998
2023-10-08 15:48:00,,9354.999976666668
2023-10-08 15:49:00,,9294.999973333333
2023-10-08 15:50:00,2023-10-08 15:50:19,9234.99997
2023-10-08 15:51:00,2023-10-08 15:51:42,9774.99999
2023-10-08 15:52:00,,9891.2499375
2023-10-08 15:53:00,,10007.499885000001
2023-10-08 15:54:00,,10123.7498325
2023-10-08 15:55:00,2023-10-08 15:55:51,10239.99978
2023-10-08 15:56:00,,10204.230565384616
2023-10-08 15:57:00,,10168.46135076923
2023-10-08 15:58:00,,10132.692136153846
2023-10-08 15:59:00,,10096.922921538462
2023-10-08 16:00:00,,10061.153706923076
2023-10-08 16:01:00,,10025.384492307692
2023-10-08 16:02:00,,9989.615277692308
2023-10-08 16:03:00,,9953.846063076924
2023-10-08 16:04:00,,9918.076848461538
2023-10-08 16:05:00,,9882.307633846154
2023-10-08 16:06:00,,9846.53841923077
2023-10-08 16:07:00,,9810.769204615384
2023-10-08 16:08:00,2023-10-08 16:08:17,9774.99999
2023-10-08 16:09:00,,9753.57145
2023-10-08 16:10:00,,9732.14291
2023-10-08 16:11:00,,9710.71437
2023-10-08 16:12:00,,9689.28583
2023-10-08 16:13:00,,9667.85729
2023-10-08 16:14:00,,9646.428750000001
2023-10-08 16:15:00,2023-10-08 16:15:12,9625.00021
2023-10-08 16:16:00,,9512.50021
2023-10-08 16:17:00,2023-10-08 16:17:58,9400.00021
2023-10-08 16:18:00,,9047.499735000001
2023-10-08 16:19:00,2023-10-08 16:19:21,8694.99926
2023-10-08 16:20:00,2023-10-08 16:20:44,8514.99926
2023-10-08 16:21:00,,8162.4994750000005
2023-10-08 16:22:00,2023-10-08 16:22:07,7809.99969
2023-10-08 16:23:00,2023-10-08 16:23:30,5154.99959
